id,title,optionA,optionB,optionC,optionD,answer,analysis,exam_type,knowledge_point,difficulty,tags,language,section,topic_order
"2536","A table reports 175 units in Quarter 1 and 182 units in Quarter 2. By how many units did the value increase?","12","7","182","175","B","正确答案是 B。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 7。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2537","A table reports 176 units in Quarter 1 and 184 units in Quarter 2. By how many units did the value increase?","8","184","176","13","A","正确答案是 A。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 8。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2538","A table reports 177 units in Quarter 1 and 186 units in Quarter 2. By how many units did the value increase?","186","177","14","9","D","正确答案是 D。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 9。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2539","A table reports 178 units in Quarter 1 and 188 units in Quarter 2. By how many units did the value increase?","178","15","10","188","C","正确答案是 C。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 10。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2540","A table reports 179 units in Quarter 1 and 190 units in Quarter 2. By how many units did the value increase?","16","11","190","179","B","正确答案是 B。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 11。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2541","A table reports 180 units in Quarter 1 and 185 units in Quarter 2. By how many units did the value increase?","5","185","180","10","A","正确答案是 A。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 5。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2542","A table reports 181 units in Quarter 1 and 187 units in Quarter 2. By how many units did the value increase?","187","181","11","6","D","正确答案是 D。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 6。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2543","A table reports 182 units in Quarter 1 and 189 units in Quarter 2. By how many units did the value increase?","182","12","7","189","C","正确答案是 C。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 7。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2544","A table reports 183 units in Quarter 1 and 191 units in Quarter 2. By how many units did the value increase?","13","8","191","183","B","正确答案是 B。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 8。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2545","A table reports 184 units in Quarter 1 and 193 units in Quarter 2. By how many units did the value increase?","9","193","184","14","A","正确答案是 A。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 9。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2546","A table reports 185 units in Quarter 1 and 195 units in Quarter 2. By how many units did the value increase?","195","185","15","10","D","正确答案是 D。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 10。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2547","A table reports 186 units in Quarter 1 and 197 units in Quarter 2. By how many units did the value increase?","186","16","11","197","C","正确答案是 C。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 11。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2548","A table reports 187 units in Quarter 1 and 192 units in Quarter 2. By how many units did the value increase?","10","5","192","187","B","正确答案是 B。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 5。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2549","A table reports 188 units in Quarter 1 and 194 units in Quarter 2. By how many units did the value increase?","6","194","188","11","A","正确答案是 A。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 6。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2550","A table reports 189 units in Quarter 1 and 196 units in Quarter 2. By how many units did the value increase?","196","189","12","7","D","正确答案是 D。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 7。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2551","A table reports 190 units in Quarter 1 and 198 units in Quarter 2. By how many units did the value increase?","190","13","8","198","C","正确答案是 C。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 8。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2552","A table reports 191 units in Quarter 1 and 200 units in Quarter 2. By how many units did the value increase?","14","9","200","191","B","正确答案是 B。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 9。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2553","A table reports 192 units in Quarter 1 and 202 units in Quarter 2. By how many units did the value increase?","10","202","192","15","A","正确答案是 A。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 10。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2554","A table reports 193 units in Quarter 1 and 204 units in Quarter 2. By how many units did the value increase?","204","193","16","11","D","正确答案是 D。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 11。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2555","A table reports 194 units in Quarter 1 and 199 units in Quarter 2. By how many units did the value increase?","194","10","5","199","C","正确答案是 C。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 5。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2556","A table reports 195 units in Quarter 1 and 201 units in Quarter 2. By how many units did the value increase?","11","6","201","195","B","正确答案是 B。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 6。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
"2557","A table reports 196 units in Quarter 1 and 203 units in Quarter 2. By how many units did the value increase?","7","203","196","12","A","正确答案是 A。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 7。","GRE原创专项练习","Data Analysis · 表格与图表解读","中","data interpretation","zh-en","Quantitative Reasoning","13"
"2558","A table reports 197 units in Quarter 1 and 205 units in Quarter 2. By how many units did the value increase?","205","197","13","8","D","正确答案是 D。Data Analysis · 表格与图表解读：data interpretation。根据题干条件逐项检验可得 8。","GRE原创专项练习","Data Analysis · 表格与图表解读","易","data interpretation","zh-en","Quantitative Reasoning","13"
